CustomerID,frequency_orders,monetary_total,monetary_mean,monetary_median,recency_days,orders_last_30d,spend_last_30d,orders_last_60d,spend_last_60d,orders_last_90d,spend_last_90d,trend_orders_30_vs_90,trend_spend_30_vs_90,churn,predicted_clv,churn_score,value_score,churn_risk,priority_score,risk_segment,value_segment,segment,top_risk_drivers,top_protective_drivers,model_explanation,recommended_action,action_channel,action_timing,action_reason,campaign_cost,expected_retention_value,expected_profit,estimated_roi,business_explanation,llm_context,llm_prompt
15746,1,196.88,7.031428571428571,5.475,43,0.0,0.0,1.0,196.88,1.0,196.88,0.5,0.00505356781888013,1,132.1204501365828,0.4742252367833052,132.1204501365828,0.4742252367833052,62.65485174993785,MEDIUM,LOW,LOW_VALUE_MEDIUM_RISK,"frequency_orders, monetary_total, trend_orders_30_vs_90","recency_days, trend_spend_30_vs_90, monetary_mean","Main churn-risk drivers: frequency_orders, monetary_total, trend_orders_30_vs_90. Main factors reducing churn risk: recency_days, trend_spend_30_vs_90, monetary_mean.",no_action,none,none,Low priority segment,0.0,62.65485174993785,62.65485174993785,0.0,"Customer 15746 is classified as LOW_VALUE_MEDIUM_RISK. Reason: Low priority segment. Recommended action: no_action via none within none. Churn risk score is 0.47, predicted CLV is 132. Expected profit is 63 with estimated ROI of 0.00.","{""customer"": {""customer_id"": 15746, ""segment"": ""LOW_VALUE_MEDIUM_RISK""}, ""churn_prediction"": {""churn_score"": 0.4742, ""risk_drivers"": ""frequency_orders, monetary_total, trend_orders_30_vs_90"", ""protective_drivers"": ""recency_days, trend_spend_30_vs_90, monetary_mean"", ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, trend_orders_30_vs_90. Main factors reducing churn risk: recency_days, trend_spend_30_vs_90, monetary_mean.""}, ""customer_value"": {""predicted_clv"": 132.12, ""priority_score"": 62.65}, ""recommended_action"": {""action"": ""no_action"", ""channel"": ""none"", ""timing"": ""none"", ""reason"": ""Low priority segment""}, ""business_case"": {""campaign_cost"": 0.0, ""expected_profit"": 62.65, ""estimated_roi"": 0.0}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 15746,
    ""segment"": ""LOW_VALUE_MEDIUM_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.4742,
    ""risk_drivers"": ""frequency_orders, monetary_total, trend_orders_30_vs_90"",
    ""protective_drivers"": ""recency_days, trend_spend_30_vs_90, monetary_mean"",
    ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, trend_orders_30_vs_90. Main factors reducing churn risk: recency_days, trend_spend_30_vs_90, monetary_mean.""
  },
  ""customer_value"": {
    ""predicted_clv"": 132.12,
    ""priority_score"": 62.65
  },
  ""recommended_action"": {
    ""action"": ""no_action"",
    ""channel"": ""none"",
    ""timing"": ""none"",
    ""reason"": ""Low priority segment""
  },
  ""business_case"": {
    ""campaign_cost"": 0.0,
    ""expected_profit"": 62.65,
    ""estimated_roi"": 0.0
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
14099,8,2309.92,11.5496,8.350000000000001,29,1.0,349.02000000000004,1.0,349.02000000000004,3.0,988.46,0.5,0.3537485092878944,0,638.3162357107244,0.0978677429994467,638.3162357107244,0.0978677429994467,62.47056930891142,LOW,HIGH,HIGH_VALUE_LOW_RISK,"trend_orders_30_vs_90, orders_last_30d, orders_last_90d","frequency_orders, recency_days, monetary_total","Main churn-risk drivers: trend_orders_30_vs_90, orders_last_30d, orders_last_90d. Main factors reducing churn risk: frequency_orders, recency_days, monetary_total.",loyalty_program,app,7d,High value and low churn risk,60.0,62.47056930891142,2.470569308911422,0.0411761551485237,"Customer 14099 is classified as HIGH_VALUE_LOW_RISK. Reason: High value and low churn risk. Recommended action: loyalty_program via app within 7d. Churn risk score is 0.10, predicted CLV is 638. Expected profit is 2 with estimated ROI of 0.04.","{""customer"": {""customer_id"": 14099, ""segment"": ""HIGH_VALUE_LOW_RISK""}, ""churn_prediction"": {""churn_score"": 0.0979, ""risk_drivers"": ""trend_orders_30_vs_90, orders_last_30d, orders_last_90d"", ""protective_drivers"": ""frequency_orders, recency_days, monetary_total"", ""model_explanation"": ""Main churn-risk drivers: trend_orders_30_vs_90, orders_last_30d, orders_last_90d. Main factors reducing churn risk: frequency_orders, recency_days, monetary_total.""}, ""customer_value"": {""predicted_clv"": 638.32, ""priority_score"": 62.47}, ""recommended_action"": {""action"": ""loyalty_program"", ""channel"": ""app"", ""timing"": ""7d"", ""reason"": ""High value and low churn risk""}, ""business_case"": {""campaign_cost"": 60.0, ""expected_profit"": 2.47, ""estimated_roi"": 0.04}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 14099,
    ""segment"": ""HIGH_VALUE_LOW_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.0979,
    ""risk_drivers"": ""trend_orders_30_vs_90, orders_last_30d, orders_last_90d"",
    ""protective_drivers"": ""frequency_orders, recency_days, monetary_total"",
    ""model_explanation"": ""Main churn-risk drivers: trend_orders_30_vs_90, orders_last_30d, orders_last_90d. Main factors reducing churn risk: frequency_orders, recency_days, monetary_total.""
  },
  ""customer_value"": {
    ""predicted_clv"": 638.32,
    ""priority_score"": 62.47
  },
  ""recommended_action"": {
    ""action"": ""loyalty_program"",
    ""channel"": ""app"",
    ""timing"": ""7d"",
    ""reason"": ""High value and low churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 60.0,
    ""expected_profit"": 2.47,
    ""estimated_roi"": 0.04
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
16224,3,865.88,13.11939393939394,12.675,50,0.0,0.0,1.0,322.67,1.0,322.67,0.5,0.0030895665338153055,0,188.9227713319117,0.32962950102712546,188.9227713319117,0.32962950102712546,62.27451884679977,LOW,MEDIUM,MEDIUM_VALUE_LOW_RISK,"monetary_total, frequency_orders, trend_orders_30_vs_90","recency_days, trend_spend_30_vs_90, monetary_mean","Main churn-risk drivers: monetary_total, frequency_orders, trend_orders_30_vs_90. Main factors reducing churn risk: recency_days, trend_spend_30_vs_90, monetary_mean.",no_action,none,none,Low priority segment,0.0,62.27451884679977,62.27451884679977,0.0,"Customer 16224 is classified as MEDIUM_VALUE_LOW_RISK. Reason: Low priority segment. Recommended action: no_action via none within none. Churn risk score is 0.33, predicted CLV is 189. Expected profit is 62 with estimated ROI of 0.00.","{""customer"": {""customer_id"": 16224, ""segment"": ""MEDIUM_VALUE_LOW_RISK""}, ""churn_prediction"": {""churn_score"": 0.3296, ""risk_drivers"": ""monetary_total, frequency_orders, trend_orders_30_vs_90"", ""protective_drivers"": ""recency_days, trend_spend_30_vs_90, monetary_mean"", ""model_explanation"": ""Main churn-risk drivers: monetary_total, frequency_orders, trend_orders_30_vs_90. Main factors reducing churn risk: recency_days, trend_spend_30_vs_90, monetary_mean.""}, ""customer_value"": {""predicted_clv"": 188.92, ""priority_score"": 62.27}, ""recommended_action"": {""action"": ""no_action"", ""channel"": ""none"", ""timing"": ""none"", ""reason"": ""Low priority segment""}, ""business_case"": {""campaign_cost"": 0.0, ""expected_profit"": 62.27, ""estimated_roi"": 0.0}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 16224,
    ""segment"": ""MEDIUM_VALUE_LOW_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.3296,
    ""risk_drivers"": ""monetary_total, frequency_orders, trend_orders_30_vs_90"",
    ""protective_drivers"": ""recency_days, trend_spend_30_vs_90, monetary_mean"",
    ""model_explanation"": ""Main churn-risk drivers: monetary_total, frequency_orders, trend_orders_30_vs_90. Main factors reducing churn risk: recency_days, trend_spend_30_vs_90, monetary_mean.""
  },
  ""customer_value"": {
    ""predicted_clv"": 188.92,
    ""priority_score"": 62.27
  },
  ""recommended_action"": {
    ""action"": ""no_action"",
    ""channel"": ""none"",
    ""timing"": ""none"",
    ""reason"": ""Low priority segment""
  },
  ""business_case"": {
    ""campaign_cost"": 0.0,
    ""expected_profit"": 62.27,
    ""estimated_roi"": 0.0
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
13552,9,2762.91,36.35407894736842,29.94,33,0.0,0.0,2.0,483.82,4.0,901.62,0.2,0.0011078859320644346,0,1142.0908349319334,0.054488750875591865,1142.0908349319334,0.054488750875591865,62.23110298190283,LOW,HIGH,HIGH_VALUE_LOW_RISK,"trend_orders_30_vs_90, orders_last_90d, spend_last_60d","frequency_orders, orders_last_60d, monetary_total","Main churn-risk drivers: trend_orders_30_vs_90, orders_last_90d, spend_last_60d. Main factors reducing churn risk: frequency_orders, orders_last_60d, monetary_total.",loyalty_program,app,7d,High value and low churn risk,60.0,62.23110298190283,2.231102981902829,0.03718504969838048,"Customer 13552 is classified as HIGH_VALUE_LOW_RISK. Reason: High value and low churn risk. Recommended action: loyalty_program via app within 7d. Churn risk score is 0.05, predicted CLV is 1142. Expected profit is 2 with estimated ROI of 0.04.","{""customer"": {""customer_id"": 13552, ""segment"": ""HIGH_VALUE_LOW_RISK""}, ""churn_prediction"": {""churn_score"": 0.0545, ""risk_drivers"": ""trend_orders_30_vs_90, orders_last_90d, spend_last_60d"", ""protective_drivers"": ""frequency_orders, orders_last_60d, monetary_total"", ""model_explanation"": ""Main churn-risk drivers: trend_orders_30_vs_90, orders_last_90d, spend_last_60d. Main factors reducing churn risk: frequency_orders, orders_last_60d, monetary_total.""}, ""customer_value"": {""predicted_clv"": 1142.09, ""priority_score"": 62.23}, ""recommended_action"": {""action"": ""loyalty_program"", ""channel"": ""app"", ""timing"": ""7d"", ""reason"": ""High value and low churn risk""}, ""business_case"": {""campaign_cost"": 60.0, ""expected_profit"": 2.23, ""estimated_roi"": 0.04}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 13552,
    ""segment"": ""HIGH_VALUE_LOW_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.0545,
    ""risk_drivers"": ""trend_orders_30_vs_90, orders_last_90d, spend_last_60d"",
    ""protective_drivers"": ""frequency_orders, orders_last_60d, monetary_total"",
    ""model_explanation"": ""Main churn-risk drivers: trend_orders_30_vs_90, orders_last_90d, spend_last_60d. Main factors reducing churn risk: frequency_orders, orders_last_60d, monetary_total.""
  },
  ""customer_value"": {
    ""predicted_clv"": 1142.09,
    ""priority_score"": 62.23
  },
  ""recommended_action"": {
    ""action"": ""loyalty_program"",
    ""channel"": ""app"",
    ""timing"": ""7d"",
    ""reason"": ""High value and low churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 60.0,
    ""expected_profit"": 2.23,
    ""estimated_roi"": 0.04
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
13842,7,2165.27,16.403560606060605,15.9,65,0.0,0.0,0.0,0.0,1.0,336.8,0.5,0.002960331557134399,0,431.70261730074526,0.14410631460334422,431.70261730074526,0.14410631460334422,62.21107318382831,LOW,MEDIUM,MEDIUM_VALUE_LOW_RISK,"orders_last_60d, trend_orders_30_vs_90, spend_last_90d","frequency_orders, trend_spend_30_vs_90, monetary_total","Main churn-risk drivers: orders_last_60d, trend_orders_30_vs_90, spend_last_90d. Main factors reducing churn risk: frequency_orders, trend_spend_30_vs_90, monetary_total.",no_action,none,none,Low priority segment,0.0,62.21107318382831,62.21107318382831,0.0,"Customer 13842 is classified as MEDIUM_VALUE_LOW_RISK. Reason: Low priority segment. Recommended action: no_action via none within none. Churn risk score is 0.14, predicted CLV is 432. Expected profit is 62 with estimated ROI of 0.00.","{""customer"": {""customer_id"": 13842, ""segment"": ""MEDIUM_VALUE_LOW_RISK""}, ""churn_prediction"": {""churn_score"": 0.1441, ""risk_drivers"": ""orders_last_60d, trend_orders_30_vs_90, spend_last_90d"", ""protective_drivers"": ""frequency_orders, trend_spend_30_vs_90, monetary_total"", ""model_explanation"": ""Main churn-risk drivers: orders_last_60d, trend_orders_30_vs_90, spend_last_90d. Main factors reducing churn risk: frequency_orders, trend_spend_30_vs_90, monetary_total.""}, ""customer_value"": {""predicted_clv"": 431.7, ""priority_score"": 62.21}, ""recommended_action"": {""action"": ""no_action"", ""channel"": ""none"", ""timing"": ""none"", ""reason"": ""Low priority segment""}, ""business_case"": {""campaign_cost"": 0.0, ""expected_profit"": 62.21, ""estimated_roi"": 0.0}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 13842,
    ""segment"": ""MEDIUM_VALUE_LOW_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.1441,
    ""risk_drivers"": ""orders_last_60d, trend_orders_30_vs_90, spend_last_90d"",
    ""protective_drivers"": ""frequency_orders, trend_spend_30_vs_90, monetary_total"",
    ""model_explanation"": ""Main churn-risk drivers: orders_last_60d, trend_orders_30_vs_90, spend_last_90d. Main factors reducing churn risk: frequency_orders, trend_spend_30_vs_90, monetary_total.""
  },
  ""customer_value"": {
    ""predicted_clv"": 431.7,
    ""priority_score"": 62.21
  },
  ""recommended_action"": {
    ""action"": ""no_action"",
    ""channel"": ""none"",
    ""timing"": ""none"",
    ""reason"": ""Low priority segment""
  },
  ""business_case"": {
    ""campaign_cost"": 0.0,
    ""expected_profit"": 62.21,
    ""estimated_roi"": 0.0
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
12361,1,189.9,18.990000000000002,17.700000000000003,196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,93.96192820310785,0.6607401424939482,93.96192820310785,0.6607401424939482,62.08441782992761,HIGH,LOW,LOW_VALUE_HIGH_RISK,"frequency_orders, monetary_total, recency_days","spend_last_60d, trend_orders_30_vs_90, orders_last_30d","Main churn-risk drivers: frequency_orders, monetary_total, recency_days. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.",low_priority,none,none,Low value and high churn risk,0.0,62.08441782992761,62.08441782992761,0.0,"Customer 12361 is classified as LOW_VALUE_HIGH_RISK. Reason: Low value and high churn risk. Recommended action: low_priority via none within none. Churn risk score is 0.66, predicted CLV is 94. Expected profit is 62 with estimated ROI of 0.00.","{""customer"": {""customer_id"": 12361, ""segment"": ""LOW_VALUE_HIGH_RISK""}, ""churn_prediction"": {""churn_score"": 0.6607, ""risk_drivers"": ""frequency_orders, monetary_total, recency_days"", ""protective_drivers"": ""spend_last_60d, trend_orders_30_vs_90, orders_last_30d"", ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, recency_days. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.""}, ""customer_value"": {""predicted_clv"": 93.96, ""priority_score"": 62.08}, ""recommended_action"": {""action"": ""low_priority"", ""channel"": ""none"", ""timing"": ""none"", ""reason"": ""Low value and high churn risk""}, ""business_case"": {""campaign_cost"": 0.0, ""expected_profit"": 62.08, ""estimated_roi"": 0.0}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 12361,
    ""segment"": ""LOW_VALUE_HIGH_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.6607,
    ""risk_drivers"": ""frequency_orders, monetary_total, recency_days"",
    ""protective_drivers"": ""spend_last_60d, trend_orders_30_vs_90, orders_last_30d"",
    ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, recency_days. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.""
  },
  ""customer_value"": {
    ""predicted_clv"": 93.96,
    ""priority_score"": 62.08
  },
  ""recommended_action"": {
    ""action"": ""low_priority"",
    ""channel"": ""none"",
    ""timing"": ""none"",
    ""reason"": ""Low value and high churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 0.0,
    ""expected_profit"": 62.08,
    ""estimated_roi"": 0.0
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
16282,1,168.3,15.3,10.2,249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,89.22382536787836,0.6957048068480188,89.22382536787836,0.6957048068480188,62.07344419380118,HIGH,LOW,LOW_VALUE_HIGH_RISK,"frequency_orders, recency_days, monetary_total","spend_last_60d, trend_orders_30_vs_90, monetary_mean","Main churn-risk drivers: frequency_orders, recency_days, monetary_total. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, monetary_mean.",low_priority,none,none,Low value and high churn risk,0.0,62.07344419380118,62.07344419380118,0.0,"Customer 16282 is classified as LOW_VALUE_HIGH_RISK. Reason: Low value and high churn risk. Recommended action: low_priority via none within none. Churn risk score is 0.70, predicted CLV is 89. Expected profit is 62 with estimated ROI of 0.00.","{""customer"": {""customer_id"": 16282, ""segment"": ""LOW_VALUE_HIGH_RISK""}, ""churn_prediction"": {""churn_score"": 0.6957, ""risk_drivers"": ""frequency_orders, recency_days, monetary_total"", ""protective_drivers"": ""spend_last_60d, trend_orders_30_vs_90, monetary_mean"", ""model_explanation"": ""Main churn-risk drivers: frequency_orders, recency_days, monetary_total. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, monetary_mean.""}, ""customer_value"": {""predicted_clv"": 89.22, ""priority_score"": 62.07}, ""recommended_action"": {""action"": ""low_priority"", ""channel"": ""none"", ""timing"": ""none"", ""reason"": ""Low value and high churn risk""}, ""business_case"": {""campaign_cost"": 0.0, ""expected_profit"": 62.07, ""estimated_roi"": 0.0}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 16282,
    ""segment"": ""LOW_VALUE_HIGH_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.6957,
    ""risk_drivers"": ""frequency_orders, recency_days, monetary_total"",
    ""protective_drivers"": ""spend_last_60d, trend_orders_30_vs_90, monetary_mean"",
    ""model_explanation"": ""Main churn-risk drivers: frequency_orders, recency_days, monetary_total. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, monetary_mean.""
  },
  ""customer_value"": {
    ""predicted_clv"": 89.22,
    ""priority_score"": 62.07
  },
  ""recommended_action"": {
    ""action"": ""low_priority"",
    ""channel"": ""none"",
    ""timing"": ""none"",
    ""reason"": ""Low value and high churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 0.0,
    ""expected_profit"": 62.07,
    ""estimated_roi"": 0.0
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
18179,4,1103.16,20.428888888888892,15.299999999999999,161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,156.23131054816554,0.3970204491830684,156.23131054816554,0.3970204491830684,62.027025090292135,MEDIUM,MEDIUM,MEDIUM_VALUE_MEDIUM_RISK,"orders_last_60d, recency_days, monetary_total","spend_last_60d, frequency_orders, trend_orders_30_vs_90","Main churn-risk drivers: orders_last_60d, recency_days, monetary_total. Main factors reducing churn risk: spend_last_60d, frequency_orders, trend_orders_30_vs_90.",no_action,none,none,Low priority segment,0.0,62.027025090292135,62.027025090292135,0.0,"Customer 18179 is classified as MEDIUM_VALUE_MEDIUM_RISK. Reason: Low priority segment. Recommended action: no_action via none within none. Churn risk score is 0.40, predicted CLV is 156. Expected profit is 62 with estimated ROI of 0.00.","{""customer"": {""customer_id"": 18179, ""segment"": ""MEDIUM_VALUE_MEDIUM_RISK""}, ""churn_prediction"": {""churn_score"": 0.397, ""risk_drivers"": ""orders_last_60d, recency_days, monetary_total"", ""protective_drivers"": ""spend_last_60d, frequency_orders, trend_orders_30_vs_90"", ""model_explanation"": ""Main churn-risk drivers: orders_last_60d, recency_days, monetary_total. Main factors reducing churn risk: spend_last_60d, frequency_orders, trend_orders_30_vs_90.""}, ""customer_value"": {""predicted_clv"": 156.23, ""priority_score"": 62.03}, ""recommended_action"": {""action"": ""no_action"", ""channel"": ""none"", ""timing"": ""none"", ""reason"": ""Low priority segment""}, ""business_case"": {""campaign_cost"": 0.0, ""expected_profit"": 62.03, ""estimated_roi"": 0.0}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 18179,
    ""segment"": ""MEDIUM_VALUE_MEDIUM_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.397,
    ""risk_drivers"": ""orders_last_60d, recency_days, monetary_total"",
    ""protective_drivers"": ""spend_last_60d, frequency_orders, trend_orders_30_vs_90"",
    ""model_explanation"": ""Main churn-risk drivers: orders_last_60d, recency_days, monetary_total. Main factors reducing churn risk: spend_last_60d, frequency_orders, trend_orders_30_vs_90.""
  },
  ""customer_value"": {
    ""predicted_clv"": 156.23,
    ""priority_score"": 62.03
  },
  ""recommended_action"": {
    ""action"": ""no_action"",
    ""channel"": ""none"",
    ""timing"": ""none"",
    ""reason"": ""Low priority segment""
  },
  ""business_case"": {
    ""campaign_cost"": 0.0,
    ""expected_profit"": 62.03,
    ""estimated_roi"": 0.0
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
15601,11,5585.46,16.57406528189911,15.0,32,0.0,0.0,1.0,462.06,2.0,836.87,0.3333333333333333,0.0011935025719980426,0,2992.5919026074475,0.020716084297002224,2992.5919026074475,0.020716084297002224,61.99478612094215,LOW,HIGH,HIGH_VALUE_LOW_RISK,"trend_orders_30_vs_90, spend_last_60d, orders_last_90d","frequency_orders, monetary_total, recency_days","Main churn-risk drivers: trend_orders_30_vs_90, spend_last_60d, orders_last_90d. Main factors reducing churn risk: frequency_orders, monetary_total, recency_days.",loyalty_program,app,7d,High value and low churn risk,60.0,61.99478612094215,1.9947861209421518,0.03324643534903586,"Customer 15601 is classified as HIGH_VALUE_LOW_RISK. Reason: High value and low churn risk. Recommended action: loyalty_program via app within 7d. Churn risk score is 0.02, predicted CLV is 2993. Expected profit is 2 with estimated ROI of 0.03.","{""customer"": {""customer_id"": 15601, ""segment"": ""HIGH_VALUE_LOW_RISK""}, ""churn_prediction"": {""churn_score"": 0.0207, ""risk_drivers"": ""trend_orders_30_vs_90, spend_last_60d, orders_last_90d"", ""protective_drivers"": ""frequency_orders, monetary_total, recency_days"", ""model_explanation"": ""Main churn-risk drivers: trend_orders_30_vs_90, spend_last_60d, orders_last_90d. Main factors reducing churn risk: frequency_orders, monetary_total, recency_days.""}, ""customer_value"": {""predicted_clv"": 2992.59, ""priority_score"": 61.99}, ""recommended_action"": {""action"": ""loyalty_program"", ""channel"": ""app"", ""timing"": ""7d"", ""reason"": ""High value and low churn risk""}, ""business_case"": {""campaign_cost"": 60.0, ""expected_profit"": 1.99, ""estimated_roi"": 0.03}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 15601,
    ""segment"": ""HIGH_VALUE_LOW_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.0207,
    ""risk_drivers"": ""trend_orders_30_vs_90, spend_last_60d, orders_last_90d"",
    ""protective_drivers"": ""frequency_orders, monetary_total, recency_days"",
    ""model_explanation"": ""Main churn-risk drivers: trend_orders_30_vs_90, spend_last_60d, orders_last_90d. Main factors reducing churn risk: frequency_orders, monetary_total, recency_days.""
  },
  ""customer_value"": {
    ""predicted_clv"": 2992.59,
    ""priority_score"": 61.99
  },
  ""recommended_action"": {
    ""action"": ""loyalty_program"",
    ""channel"": ""app"",
    ""timing"": ""7d"",
    ""reason"": ""High value and low churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 60.0,
    ""expected_profit"": 1.99,
    ""estimated_roi"": 0.03
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
15172,3,886.74,14.53672131147541,15.0,45,0.0,0.0,1.0,360.54,1.0,360.54,0.5,0.002765945676826907,0,189.24521285455626,0.3271345010224964,189.24521285455626,0.3271345010224964,61.908638278071386,LOW,MEDIUM,MEDIUM_VALUE_LOW_RISK,"monetary_total, frequency_orders, trend_orders_30_vs_90","recency_days, trend_spend_30_vs_90, monetary_mean","Main churn-risk drivers: monetary_total, frequency_orders, trend_orders_30_vs_90. Main factors reducing churn risk: recency_days, trend_spend_30_vs_90, monetary_mean.",no_action,none,none,Low priority segment,0.0,61.908638278071386,61.908638278071386,0.0,"Customer 15172 is classified as MEDIUM_VALUE_LOW_RISK. Reason: Low priority segment. Recommended action: no_action via none within none. Churn risk score is 0.33, predicted CLV is 189. Expected profit is 62 with estimated ROI of 0.00.","{""customer"": {""customer_id"": 15172, ""segment"": ""MEDIUM_VALUE_LOW_RISK""}, ""churn_prediction"": {""churn_score"": 0.3271, ""risk_drivers"": ""monetary_total, frequency_orders, trend_orders_30_vs_90"", ""protective_drivers"": ""recency_days, trend_spend_30_vs_90, monetary_mean"", ""model_explanation"": ""Main churn-risk drivers: monetary_total, frequency_orders, trend_orders_30_vs_90. Main factors reducing churn risk: recency_days, trend_spend_30_vs_90, monetary_mean.""}, ""customer_value"": {""predicted_clv"": 189.25, ""priority_score"": 61.91}, ""recommended_action"": {""action"": ""no_action"", ""channel"": ""none"", ""timing"": ""none"", ""reason"": ""Low priority segment""}, ""business_case"": {""campaign_cost"": 0.0, ""expected_profit"": 61.91, ""estimated_roi"": 0.0}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 15172,
    ""segment"": ""MEDIUM_VALUE_LOW_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.3271,
    ""risk_drivers"": ""monetary_total, frequency_orders, trend_orders_30_vs_90"",
    ""protective_drivers"": ""recency_days, trend_spend_30_vs_90, monetary_mean"",
    ""model_explanation"": ""Main churn-risk drivers: monetary_total, frequency_orders, trend_orders_30_vs_90. Main factors reducing churn risk: recency_days, trend_spend_30_vs_90, monetary_mean.""
  },
  ""customer_value"": {
    ""predicted_clv"": 189.25,
    ""priority_score"": 61.91
  },
  ""recommended_action"": {
    ""action"": ""no_action"",
    ""channel"": ""none"",
    ""timing"": ""none"",
    ""reason"": ""Low priority segment""
  },
  ""business_case"": {
    ""campaign_cost"": 0.0,
    ""expected_profit"": 61.91,
    ""estimated_roi"": 0.0
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
