CustomerID,frequency_orders,monetary_total,monetary_mean,monetary_median,recency_days,orders_last_30d,spend_last_30d,orders_last_60d,spend_last_60d,orders_last_90d,spend_last_90d,trend_orders_30_vs_90,trend_spend_30_vs_90,churn
13635,1,1071.03,17.274677419354838,16.35,67,0.0,0.0,0.0,0.0,1.0,1071.03,0.5,0.0009328097161460034,0
13636,5,949.12,15.065396825396826,15.299999999999999,36,0.0,0.0,1.0,302.57,1.0,302.57,0.5,0.003294133148861877,0
13637,3,810.5,8.024752475247524,5.96,51,0.0,0.0,1.0,125.65,1.0,125.65,0.5,0.007895775759968417,0
13638,1,122.64,15.33,15.0,15,1.0,122.64,1.0,122.64,1.0,122.64,1.0,1.0,0
13639,1,1033.34,25.833499999999997,15.899999999999999,73,0.0,0.0,0.0,0.0,1.0,1033.34,0.5,0.0009668000850784076,0
13642,1,354.8,5.375757575757576,3.525,215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13643,3,519.44,18.551428571428573,20.8,30,0.0,0.0,1.0,260.04,1.0,260.04,0.5,0.0038308305240576154,0
13644,4,2624.26,17.974383561643837,16.9,15,1.0,778.92,2.0,1225.65,3.0,1773.17,0.5,0.4395971073797888,0
13645,1,252.1,50.42,52.199999999999996,119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13647,4,1678.1200000000001,21.2420253164557,17.4,9,1.0,402.22,1.0,402.22,2.0,874.26,0.6666666666666666,0.4606859675981994,0
13649,2,346.6,15.069565217391306,14.75,256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13650,6,1836.34,19.128541666666667,17.0,16,1.0,298.24,1.0,298.24,4.0,1090.82,0.4,0.2740744811415801,0
13651,2,94.2,15.700000000000001,15.45,34,0.0,0.0,2.0,94.2,2.0,94.2,0.3333333333333333,0.010504201680672268,0
13652,3,1095.08,17.38222222222222,15.9,45,0.0,0.0,1.0,456.84000000000003,1.0,456.84000000000003,0.5,0.002184169142058361,0
13654,6,2707.33,16.30921686746988,15.0,42,0.0,0.0,2.0,993.0600000000001,2.0,993.0600000000001,0.3333333333333333,0.0010059754944369555,0
13655,2,932.97,16.66017857142857,16.5,113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13656,2,379.65,7.747959183673469,4.8,164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13657,2,382.14,23.88375,15.0,10,1.0,229.8,1.0,229.8,1.0,229.8,1.0,1.0,0
13658,5,2639.17,24.43675925925926,19.799999999999997,9,2.0,542.4,2.0,542.4,4.0,1705.87,0.6,0.3183605078301218,0
13659,2,1573.2,15.126923076923077,11.07,205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13662,3,897.76,16.938867924528303,16.5,85,0.0,0.0,0.0,0.0,1.0,364.82,0.5,0.002733584823137062,0
13663,1,189.47,14.574615384615385,16.5,178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13666,3,84.65,7.054166666666667,5.425000000000001,59,0.0,0.0,1.0,20.6,1.0,20.6,0.5,0.046296296296296294,0
13667,1,305.02,3.505977011494253,2.75,148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13668,21,6363.59,13.539553191489363,8.5,2,3.0,1088.8600000000001,5.0,1428.72,5.0,1428.72,0.6666666666666666,0.7622891195478836,0
13669,2,218.55,24.283333333333335,30.0,50,0.0,0.0,1.0,170.39999999999998,1.0,170.39999999999998,0.5,0.005834305717619604,0
13670,1,349.7,13.988,15.0,74,0.0,0.0,0.0,0.0,1.0,349.7,0.5,0.00285143997718848,0
13672,2,186.39000000000001,31.065,28.35,300,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13673,2,396.92,6.106461538461539,3.3,18,1.0,183.32,2.0,396.92,2.0,396.92,0.6666666666666666,0.46320868516284674,0
13675,2,486.82000000000005,19.472800000000003,17.700000000000003,150,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13678,1,232.6,14.5375,15.8,151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13680,4,3722.42,19.089333333333332,8.850000000000001,0,1.0,638.38,2.0,1330.83,2.0,1330.83,0.6666666666666666,0.4800762860124791,0
13681,4,827.83,14.523333333333333,14.5,17,2.0,296.75,2.0,296.75,3.0,624.37,0.75,0.47611813806226716,0
13682,1,59.5,19.833333333333332,17.0,186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13684,1,67.23,2.241,1.65,285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13685,7,3119.44,79.98564102564103,0.79,2,4.0,1184.99,7.0,3119.44,7.0,3119.44,0.625,0.3800714001871531,0
13686,1,72.0,9.0,8.5,182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13689,1,910.0,151.66666666666666,179.0,62,0.0,0.0,0.0,0.0,1.0,910.0,0.5,0.0010976948408342481,0
13690,1,172.25,19.13888888888889,15.9,58,0.0,0.0,1.0,172.25,1.0,172.25,0.5,0.005772005772005772,0
13692,3,1488.32,28.081509433962264,10.5,24,1.0,616.74,1.0,616.74,1.0,616.74,1.0,1.0,0
13694,50,65039.62,114.50637323943663,93.05,3,5.0,7970.38,8.0,13512.56,11.0,19127.98,0.5,0.41671746219610245,0
13695,15,2504.13,27.823666666666668,18.75,30,0.0,0.0,1.0,296.78000000000003,3.0,737.0600000000001,0.25,0.0013549033953879088,0
13697,1,151.29999999999998,12.608333333333333,10.35,38,0.0,0.0,1.0,151.29999999999998,1.0,151.29999999999998,0.5,0.006565988181221274,0
13699,1,308.58000000000004,22.041428571428575,17.700000000000003,154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13700,10,2265.12,11.498071065989848,6.72,25,1.0,308.1,2.0,613.86,2.0,613.86,0.6666666666666666,0.5027160654457926,0
13703,1,99.5,99.5,99.5,317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13704,9,2308.06,17.224328358208954,17.0,4,2.0,402.04,4.0,1018.6600000000001,9.0,2308.06,0.3,0.17454721834859208,0
13705,3,711.86,25.423571428571428,15.0,7,1.0,189.18,1.0,189.18,1.0,189.18,1.0,1.0,0
13706,1,330.79,16.5395,15.149999999999999,302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13707,2,806.41,16.800208333333334,14.925,266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13708,1,296.88,5.821176470588235,5.04,270,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13709,13,6328.05,18.833482142857143,15.75,3,2.0,528.3100000000001,6.0,2709.82,8.0,3388.84,0.3333333333333333,0.1561460127911642,0
13710,1,180.48,22.56,19.259999999999998,31,0.0,0.0,1.0,180.48,1.0,180.48,0.5,0.00551024906325766,0
13711,2,252.06,19.38923076923077,17.85,218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13712,1,228.84,22.884,16.5,246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13715,5,1079.34,10.279428571428571,7.800000000000001,280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13716,1,138.28,6.584761904761905,4.25,268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13717,6,1445.01,14.166764705882352,14.925,31,0.0,0.0,2.0,489.02,2.0,489.02,0.3333333333333333,0.002040733031304845,0
13718,2,306.55,25.545833333333334,15.0,245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13719,5,1041.68,17.361333333333334,15.55,14,1.0,121.66000000000001,3.0,702.94,3.0,702.94,0.5,0.17424780521067137,0
13720,4,799.9,18.60232558139535,17.0,116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13721,1,524.14,18.719285714285714,16.55,35,0.0,0.0,1.0,524.14,1.0,524.14,0.5,0.0019042541036675934,0
13722,3,2375.41,27.945999999999998,22.5,131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13723,1,199.85000000000002,33.30833333333334,29.725,216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13725,8,1980.56,19.043846153846154,15.149999999999999,49,0.0,0.0,1.0,114.86,1.0,114.86,0.5,0.008631106507854307,0
13726,2,1079.6599999999999,25.70619047619047,15.0,38,0.0,0.0,1.0,786.98,1.0,786.98,0.5,0.0012690677428361125,0
13727,2,333.48,16.674,15.0,28,1.0,110.4,2.0,333.48,2.0,333.48,0.6666666666666666,0.3330542932312844,0
13728,6,1016.14,16.12920634920635,15.9,36,0.0,0.0,1.0,219.12,1.0,219.12,0.5,0.004542976558240959,0
13730,2,752.6,17.50232558139535,16.5,135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13731,2,610.59,16.068157894736842,15.0,218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13732,1,491.86,14.904848484848486,14.850000000000001,27,1.0,491.86,1.0,491.86,1.0,491.86,1.0,1.0,0
13735,4,2885.2400000000002,14.72061224489796,11.25,24,1.0,483.99,2.0,1475.55,2.0,1475.55,0.6666666666666666,0.32846161660627815,0
13736,2,731.9,3.831937172774869,2.5,4,1.0,374.37,1.0,374.37,1.0,374.37,1.0,1.0,0
13737,1,339.59999999999997,11.319999999999999,7.95,199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13739,1,216.9,72.3,83.4,17,1.0,216.9,1.0,216.9,1.0,216.9,1.0,1.0,0
13740,1,350.75,15.25,17.4,240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13741,3,668.4300000000001,19.65970588235294,17.700000000000003,71,0.0,0.0,0.0,0.0,1.0,305.3,0.5,0.00326477309826967,0
13742,12,3131.02,9.753956386292835,5.9,16,1.0,339.4,1.0,339.4,2.0,482.3,0.6666666666666666,0.7043244361680115,0
13743,7,1341.6,32.72195121951219,30.0,2,1.0,275.76,1.0,275.76,2.0,429.47999999999996,0.6666666666666666,0.6429102397323918,0
13744,2,1156.36,16.060555555555553,12.24,94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13745,1,300.04,12.001600000000002,10.08,161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13747,1,79.6,79.6,79.6,373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13748,5,948.25,33.86607142857143,16.25,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13750,5,1647.26,68.63583333333334,16.2,53,0.0,0.0,1.0,330.63,1.0,330.63,0.5,0.0030154087386545245,0
13751,1,296.25,32.916666666666664,10.5,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13752,6,1186.28,15.608947368421052,11.075,123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13753,1,741.26,21.178857142857144,17.4,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13754,2,282.59999999999997,23.549999999999997,18.75,151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13755,9,2161.35,6.319736842105263,3.95,3,5.0,1135.94,8.0,1665.69,9.0,2161.35,0.6,0.5257890720743635,0
13756,14,5189.52,36.54591549295775,25.919999999999998,1,4.0,1313.44,5.0,1924.2,6.0,2217.19,0.7142857142857143,0.592573224115157,0
13758,7,3190.55,27.26965811965812,20.16,11,1.0,512.81,2.0,839.03,2.0,839.03,0.6666666666666666,0.6116567265454804,0
13759,2,659.4100000000001,26.376400000000004,17.700000000000003,32,0.0,0.0,1.0,99.0,2.0,659.4100000000001,0.3333333333333333,0.0015142108690056175,0
13760,2,286.79,5.03140350877193,3.12,53,0.0,0.0,1.0,151.70000000000002,1.0,151.70000000000002,0.5,0.0065487884741322845,0
13761,2,1070.65,15.295000000000002,15.0,49,0.0,0.0,1.0,578.9399999999999,1.0,578.9399999999999,0.5,0.0017243163085836467,0
13762,1,306.72,43.81714285714286,30.0,218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13763,1,1714.96,114.33066666666667,99.60000000000001,62,0.0,0.0,0.0,0.0,1.0,1714.96,0.5,0.0005827641669968996,0
13764,3,1521.76,7.3161538461538465,6.55,70,0.0,0.0,0.0,0.0,1.0,576.13,0.5,0.0017327118673435794,0
13767,37,17220.36,46.79445652173913,30.0,1,3.0,3536.6800000000003,3.0,3536.6800000000003,9.0,7543.990000000001,0.4,0.46887802369519377,0
13769,10,2796.51,20.71488888888889,17.0,1,1.0,317.92,2.0,619.89,2.0,619.89,0.6666666666666666,0.5136497608271997,0
13771,4,2634.45,22.138235294117646,16.5,63,0.0,0.0,0.0,0.0,2.0,1169.6,0.3333333333333333,0.0008542627712284299,0
13772,3,1132.13,6.396214689265538,4.95,33,0.0,0.0,1.0,445.91,1.0,445.91,0.5,0.0022375869861940884,0
13774,1,345.0,15.681818181818182,16.2,81,0.0,0.0,0.0,0.0,1.0,345.0,0.5,0.002890173410404624,0
13777,33,25977.16,131.86375634517768,68.58,0,5.0,9002.31,6.0,12955.66,9.0,13616.92,0.6,0.6611369430867562,0
13778,1,178.7,19.855555555555554,21.25,102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13780,2,360.01,6.315964912280702,4.25,6,1.0,243.73000000000002,1.0,243.73000000000002,1.0,243.73000000000002,1.0,1.0,0
13781,1,127.84,7.5200000000000005,4.95,250,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13782,6,912.0,7.930434782608696,5.9,12,1.0,170.06,2.0,281.56,3.0,424.07,0.5,0.4024278354153434,0
13784,11,2462.79,79.44483870967741,60.0,9,1.0,38.160000000000004,2.0,338.64,2.0,338.64,0.6666666666666666,0.11529855140737252,0
13786,1,230.39999999999998,32.91428571428571,30.0,366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13787,2,309.04,9.969032258064518,7.800000000000001,75,0.0,0.0,0.0,0.0,1.0,202.64000000000001,0.5,0.004910626595953644,0
13790,1,348.8,7.751111111111111,3.4799999999999995,3,1.0,348.8,1.0,348.8,1.0,348.8,1.0,1.0,0
13791,2,1516.0,137.8181818181818,145.0,127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13792,2,195.55,15.042307692307693,15.0,65,0.0,0.0,0.0,0.0,1.0,120.95,0.5,0.008200082000820008,0
13798,57,37153.85,106.4580229226361,88.80000000000001,0,6.0,3298.4100000000003,10.0,4893.55,15.0,7992.71,0.4375,0.4127507752970774,0
13799,2,688.86,17.663076923076922,15.0,116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13800,1,558.32,16.91878787878788,15.0,309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13801,1,324.8,14.121739130434783,15.0,66,0.0,0.0,0.0,0.0,1.0,324.8,0.5,0.003069367710251688,0
13802,3,4599.42,76.657,61.650000000000006,138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13803,1,277.07,16.298235294117646,16.6,254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13804,7,2635.79,19.23934306569343,17.0,30,0.0,0.0,2.0,352.81,3.0,1092.38,0.25,0.0009145951087453583,0
13805,2,924.6,71.12307692307692,41.76,51,0.0,0.0,1.0,424.36,1.0,424.36,0.5,0.0023509497837126197,0
13806,1,256.38,25.637999999999998,18.75,63,0.0,0.0,0.0,0.0,1.0,256.38,0.5,0.0038853057735643796,0
13807,1,112.6,16.085714285714285,15.9,366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13808,5,1747.66,22.995526315789476,17.700000000000003,5,1.0,229.16,2.0,385.26,3.0,1024.56,0.5,0.2244237294746285,0
13809,1,155.05,12.920833333333334,9.95,304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13810,3,1499.01,42.828857142857146,19.5,28,1.0,246.01,3.0,1499.01,3.0,1499.01,0.5,0.16467223551842988,0
13811,3,814.5,62.65384615384615,41.25,183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13812,3,539.0,14.972222222222221,16.2,41,0.0,0.0,1.0,120.38,2.0,260.26,0.3333333333333333,0.0038276046849881344,0
13813,4,1366.8600000000001,19.809565217391306,17.85,39,0.0,0.0,1.0,407.54,3.0,981.72,0.25,0.00101758384890915,0
13814,2,1579.12,27.703859649122805,17.700000000000003,91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13815,4,4027.36,22.882727272727273,17.700000000000003,21,2.0,1049.61,2.0,1049.61,2.0,1049.61,1.0,1.0,0
13816,2,571.6700000000001,20.416785714285716,17.700000000000003,23,1.0,199.98000000000002,1.0,199.98000000000002,2.0,571.6700000000001,0.6666666666666666,0.35095255557301763,0
13817,2,382.98,15.957500000000001,15.3,28,1.0,254.28,1.0,254.28,1.0,254.28,1.0,1.0,0
13819,3,1140.35,31.676388888888887,29.25,301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13821,2,385.64,6.536271186440678,5.1,144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13822,2,632.0,6.583333333333333,3.75,5,1.0,163.62,2.0,632.0,2.0,632.0,0.6666666666666666,0.26006319115323856,0
13823,2,957.66,23.941499999999998,16.5,18,1.0,307.24,1.0,307.24,1.0,307.24,1.0,1.0,0
13824,5,1698.94,36.93347826086956,26.1,32,0.0,0.0,1.0,269.1,1.0,269.1,0.5,0.003702332469455757,0
13826,1,189.5,18.95,17.75,175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13827,3,412.05,4.430645161290323,2.95,57,0.0,0.0,1.0,111.29,1.0,111.29,0.5,0.008905512512245079,0
13828,1,209.49,13.966000000000001,14.850000000000001,21,1.0,209.49,1.0,209.49,1.0,209.49,1.0,1.0,0
13831,6,2202.99,29.77013513513513,8.3,15,1.0,407.4,1.0,407.4,2.0,747.5999999999999,0.6666666666666666,0.5455516965001336,0
13832,1,52.199999999999996,17.4,17.4,18,1.0,52.199999999999996,1.0,52.199999999999996,1.0,52.199999999999996,1.0,1.0,0
13833,1,384.8,13.26896551724138,12.450000000000001,158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13835,4,834.57,15.174000000000001,15.0,24,1.0,91.66,2.0,297.23,2.0,297.23,0.6666666666666666,0.3106997954598799,0
13837,2,271.24,14.275789473684211,10.5,211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13838,4,691.73,3.975459770114943,2.95,5,1.0,212.14,1.0,212.14,1.0,212.14,1.0,1.0,0
13841,1,85.0,85.0,85.0,252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13842,9,3385.62,16.43504854368932,15.9,58,0.0,0.0,1.0,581.6899999999999,2.0,1220.35,0.3333333333333333,0.0008187661194579769,0
13844,1,361.62,18.081,17.34,10,1.0,361.62,1.0,361.62,1.0,361.62,1.0,1.0,0
13845,1,312.98,34.775555555555556,26.56,64,0.0,0.0,0.0,0.0,1.0,312.98,0.5,0.0031849162367029744,0
13846,3,865.0600000000001,15.728363636363637,15.6,24,1.0,201.13,1.0,201.13,1.0,201.13,1.0,1.0,0
13848,3,1255.0,251.0,320.0,91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13849,2,1537.95,15.227227722772279,15.0,51,0.0,0.0,1.0,944.37,1.0,944.37,0.5,0.0010577868982514782,0
13850,1,1595.48,17.155698924731183,17.4,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13851,3,2651.46,32.73407407407407,16.599999999999998,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13853,1,1090.14,47.39739130434783,35.400000000000006,56,0.0,0.0,1.0,1090.14,1.0,1090.14,0.5,0.0009164726799494107,0
13854,25,8109.5199999999995,73.72290909090908,61.199999999999996,8,2.0,612.32,3.0,1021.4,5.0,1640.3600000000001,0.5,0.3736657406053517,0
13856,3,388.5,27.75,13.2,168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13858,1,216.17,19.651818181818182,18.75,56,0.0,0.0,1.0,216.17,1.0,216.17,0.5,0.004604687571948244,0
13859,1,201.16,7.184285714285714,6.25,325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13860,5,1245.9,16.39342105263158,17.0,0,2.0,628.09,4.0,840.02,5.0,1245.9,0.5,0.5045232175795974,0
13862,8,2209.36,15.894676258992806,15.0,17,1.0,119.66,1.0,119.66,2.0,428.06,0.6666666666666666,0.2812194098727451,0
13863,1,305.78,15.288999999999998,15.0,247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13865,4,501.56,16.718666666666667,17.4,57,0.0,0.0,1.0,118.22,1.0,118.22,0.5,0.008387854386847844,0
13866,1,145.67000000000002,20.810000000000002,17.700000000000003,73,0.0,0.0,0.0,0.0,1.0,145.67000000000002,0.5,0.00681802686302584,0
13867,3,1015.29,16.644098360655736,15.0,30,0.0,0.0,1.0,422.45000000000005,2.0,876.44,0.3333333333333333,0.0011396790663749088,0
13868,2,3192.54,96.74363636363637,15.0,6,1.0,2685.0,2.0,3192.54,2.0,3192.54,0.6666666666666666,0.8410729159490722,0
13869,4,3104.95,10.11384364820847,8.7,122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13870,8,2770.94,24.095130434782607,17.0,1,1.0,152.75,3.0,591.47,3.0,591.47,0.5,0.25950681047141627,0
13871,13,6403.25,19.057291666666668,17.0,22,1.0,532.76,4.0,1790.6100000000001,4.0,1790.6100000000001,0.4,0.29792198078822957,0
13873,3,389.6,16.93913043478261,15.9,119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13874,1,540.45,30.025000000000002,17.775000000000002,357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13875,5,1786.79,17.180673076923078,15.0,53,0.0,0.0,1.0,361.99,1.0,361.99,0.5,0.0027548968291137496,0
13876,1,122.7,17.52857142857143,15.0,63,0.0,0.0,0.0,0.0,1.0,122.7,0.5,0.008084074373484237,0
13877,1,117.24,39.08,30.240000000000002,85,0.0,0.0,0.0,0.0,1.0,117.24,0.5,0.008457374830852503,0
13878,1,1281.53,35.598055555555554,29.700000000000003,54,0.0,0.0,1.0,1281.53,1.0,1281.53,0.5,0.0007797088567129035,0
13880,13,3219.77,19.513757575757577,17.4,20,1.0,396.65,2.0,718.75,5.0,1539.01,0.3333333333333333,0.2582126090090324,0
13881,20,17159.52,96.40179775280899,70.8,3,5.0,3797.68,7.0,5538.18,9.0,7760.84,0.6,0.48940457417313415,0
13882,5,1191.13,18.325076923076924,16.5,2,3.0,507.82,4.0,998.37,5.0,1191.13,0.6666666666666666,0.42681586739701205,0
13883,5,2674.48,18.834366197183098,16.55,10,1.0,931.7,1.0,931.7,1.0,931.7,1.0,1.0,0
13884,5,787.6,13.349152542372881,11.8,6,1.0,247.10000000000002,1.0,247.10000000000002,2.0,591.35,0.6666666666666666,0.41884021271207905,0
13885,2,506.8,18.1,16.6,188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13886,1,243.56,15.2225,15.0,70,0.0,0.0,0.0,0.0,1.0,243.56,0.5,0.004088976120379457,0
13887,1,349.55,18.397368421052633,15.600000000000001,203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13888,2,605.63,15.14075,15.45,119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13889,1,416.90000000000003,27.793333333333337,25.0,92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13890,10,1883.8100000000002,17.125545454545456,15.0,0,5.0,881.9000000000001,8.0,1382.7,8.0,1382.7,0.6666666666666666,0.6380718363807184,0
13892,4,632.97,23.443333333333335,15.0,26,1.0,61.199999999999996,2.0,237.23999999999998,3.0,578.4499999999999,0.5,0.10734317024764864,0
13893,1,821.1,39.1,16.6,297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13894,3,564.62,20.911851851851853,17.4,23,2.0,403.77000000000004,2.0,403.77000000000004,2.0,403.77000000000004,1.0,1.0,0
13895,4,2593.07,21.975169491525424,17.775000000000002,27,1.0,681.96,1.0,681.96,2.0,1655.77,0.6666666666666666,0.41222378483434635,0
13897,1,311.16,18.303529411764707,16.5,49,0.0,0.0,1.0,311.16,1.0,311.16,0.5,0.0032034853921066118,0
13898,1,155.93,12.994166666666667,15.0,325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13899,2,388.52,20.448421052631577,17.700000000000003,15,1.0,90.02,1.0,90.02,1.0,90.02,1.0,1.0,0
13900,3,740.95,17.23139534883721,15.0,182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13901,5,2867.2,19.242953020134227,16.6,71,0.0,0.0,0.0,0.0,1.0,214.92000000000002,0.5,0.004631344942571322,0
13904,2,332.64,12.793846153846154,13.200000000000001,36,0.0,0.0,1.0,131.52,1.0,131.52,0.5,0.007546030787805614,0
13908,4,2369.55,19.42254098360656,15.299999999999999,79,0.0,0.0,0.0,0.0,1.0,907.94,0.5,0.0011001826303166326,0
13911,9,2580.91,17.43858108108108,15.0,56,0.0,0.0,1.0,143.28,1.0,143.28,0.5,0.006930967563071805,0
13914,2,626.45,18.983333333333334,15.299999999999999,11,1.0,305.38,2.0,626.45,2.0,626.45,0.6666666666666666,0.48829388795919987,0
13917,2,272.04,15.113333333333335,15.149999999999999,49,0.0,0.0,1.0,206.66,1.0,206.66,0.5,0.004815563902532987,0
13918,2,1212.8400000000001,40.428000000000004,20.15,49,0.0,0.0,1.0,1014.64,1.0,1014.64,0.5,0.0009846008428183214,0
13919,2,384.81,13.743214285714286,10.5,58,0.0,0.0,1.0,171.66,1.0,171.66,0.5,0.005791729410401946,0
13922,1,172.25,24.607142857142858,20.4,351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13923,1,351.13,17.5565,15.75,53,0.0,0.0,1.0,351.13,1.0,351.13,0.5,0.0028398602788742796,0
13924,6,1838.8500000000001,15.716666666666669,15.0,1,3.0,677.59,5.0,1159.82,6.0,1838.8500000000001,0.5714285714285714,0.3688289806234204,0
13925,4,678.25,16.54268292682927,16.6,92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13926,1,223.85000000000002,20.35,17.700000000000003,22,1.0,223.85000000000002,1.0,223.85000000000002,1.0,223.85000000000002,1.0,1.0,0
13927,1,348.99,16.61857142857143,15.299999999999999,74,0.0,0.0,0.0,0.0,1.0,348.99,0.5,0.0028572244921283465,0
13928,4,464.57,17.206296296296298,15.0,10,1.0,107.9,2.0,239.12,2.0,239.12,0.6666666666666666,0.4535232383808096,0
13929,2,842.65,93.62777777777778,39.599999999999994,168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13930,2,337.34,19.843529411764706,17.4,57,0.0,0.0,1.0,127.33999999999999,1.0,127.33999999999999,0.5,0.007791803023219575,0
13931,2,1237.53,21.336724137931036,17.369999999999997,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13932,1,307.4,19.2125,15.45,294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13933,2,608.7900000000001,26.469130434782613,22.5,108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13934,1,922.1,29.74516129032258,19.799999999999997,263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13936,1,376.58,14.483846153846153,15.0,179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13937,1,158.85,17.65,17.4,168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
13938,1,71.66,10.237142857142857,8.5,34,0.0,0.0,1.0,71.66,1.0,71.66,0.5,0.013762730525736306,0
